entry_idx,entry_price,exit_idx,exit_price,roi,pnl,days_held,max_price,min_price,max_gain,max_loss,status
10952,84.96257439158725,10993,87.51145162333488,0.03,30.0,41,87.71667825082336,84.008710484543,0.03241549445691954,-0.011226871524018935,closed_target
10953,84.93685729461801,10993,87.48496301345655,0.03,30.0,40,87.71667825082336,84.008710484543,0.03272808819100843,-0.010927491781990123,closed_target
10954,84.86872771364797,10993,87.41478954505742,0.03,30.0,39,87.71667825082336,84.008710484543,0.033557125385271995,-0.010133499726857188,closed_target
10955,84.95561342407828,10993,87.50428182680064,0.03,30.0,38,87.71667825082336,84.008710484543,0.03250008699204493,-0.01114585489258447,closed_target
10994,84.66643610827096,11002,87.20642919151909,0.03,30.0,8,87.68563852703109,84.64195880232819,0.03565996819447073,-0.0002891028259588695,closed_target
11309,83.7793615405973,11429,84.99081032127691,0.01445999060392196,14.45999060392196,120,85.68294225837067,83.63403672967374,0.02272135622388283,-0.0017346134925262462,closed_timeout
11315,83.7837436312505,11434,86.29725594018802,0.03,30.0,119,86.31293733687417,83.63403672967374,0.030187165146918847,-0.0017868251654599545,closed_target
11319,83.95866747063177,11436,86.47742749475073,0.03,30.0,117,86.50584461327804,83.63403672967374,0.03033846557339972,-0.0038665542312422015,closed_target
11320,84.00049286537579,11437,86.52050765133707,0.03,30.0,117,86.65036152442649,83.63403672967374,0.031545870371231445,-0.004362547447065057,closed_target
11347,84.95164117963596,11467,87.50019041502503,0.03,30.0,120,87.50549636977715,84.30951124444238,0.030062458531447244,-0.007558770216525342,closed_target
11348,84.82614226431166,11467,87.37092653224101,0.03,30.0,119,87.50549636977715,84.30951124444238,0.03158641939788837,-0.006090469353887364,closed_target
11350,84.8199234866445,11467,87.36452119124384,0.03,30.0,117,87.50549636977715,84.30951124444238,0.031662052649169305,-0.00601759847475564,closed_target
11351,84.86239293382707,11467,87.40826472184187,0.03,30.0,116,87.50549636977715,84.30951124444238,0.031145756613428135,-0.006515037701279647,closed_target
11352,84.93250565570428,11467,87.48048082537541,0.03,30.0,115,87.50549636977715,84.30951124444238,0.030294534397738732,-0.007335170515130772,closed_target
11353,85.032624639886,11469,87.58360337908258,0.03,30.0,116,87.5844580315971,84.30951124444238,0.030010050877744148,-0.00850395243597397,closed_target
12390,84.15818546916222,12510,84.40725838474597,0.002959580392510003,2.959580392510003,120,84.95619662186475,84.15818546916222,0.009482276123870814,0.0,closed_timeout
17025,80.2793218840068,17139,82.68770154052702,0.03,30.0,114,82.9967793622165,79.83290078571882,0.03385003029965884,-0.005560847897208267,closed_target
17027,80.3965477437835,17139,82.80844417609701,0.03,30.0,112,82.9967793622165,79.83290078571882,0.032342578026107564,-0.007010835339111476,closed_target
17028,80.41226375012822,17139,82.82463166263207,0.03,30.0,111,82.9967793622165,79.83290078571882,0.032140813994732995,-0.007204908025095544,closed_target
17029,80.52270182883059,17139,82.93838288369551,0.03,30.0,110,82.9967793622165,79.83290078571882,0.03072521757460556,-0.008566541204468038,closed_target
17031,80.5109204386307,17139,82.92624805178963,0.03,30.0,108,82.9967793622165,79.83290078571882,0.03087604650453147,-0.008421461948490635,closed_target
17032,80.29085648910811,17139,82.69958218378136,0.03,30.0,107,82.9967793622165,79.83290078571882,0.03370150713830616,-0.005703709281659144,closed_target
17033,80.2195436295788,17139,82.62612993846616,0.03,30.0,106,82.9967793622165,79.83290078571882,0.034620437950405834,-0.004819808569908267,closed_target
17034,80.18696727531511,17139,82.59257629357457,0.03,30.0,105,82.9967793622165,79.83290078571882,0.035040757648984754,-0.004415511667633406,closed_target
17026,80.81818627581096,17140,83.24273186408529,0.03,30.0,114,83.3688190087552,79.83290078571882,0.03156013331256416,-0.012191383344456921,closed_target
17030,80.67673538540373,17140,83.09703744696584,0.03,30.0,110,83.3688190087552,79.83290078571882,0.033368772428520016,-0.010459453963448053,closed_target
25943,81.59878651451434,26063,82.0349939698052,0.005345759096714815,5.345759096714815,120,82.18825414705923,81.1415852368153,0.007223975474684664,-0.0056030401581734,closed_timeout
27101,82.8086458464948,27221,84.11695259475748,0.015799156415236312,15.799156415236313,120,84.18864503760872,81.77467679523048,0.01666491677296687,-0.01248624513412555,closed_timeout
32007,75.92419791396203,32035,78.2019238513809,0.03,30.0,28,78.23035210816806,75.92419791396203,0.03037442946475884,0.0,closed_target
33468,79.11239967720459,33569,81.48577166752074,0.03,30.0,101,81.56544681207428,78.76606589723448,0.03100711323229539,-0.004377743329531462,closed_target
33461,79.26010309192587,33573,81.63790618468364,0.03,30.0,112,81.69443985138092,78.76606589723448,0.030713267640236425,-0.00623311319843229,closed_target
33462,79.24465021584317,33573,81.62198972231846,0.03,30.0,111,81.69443985138092,78.76606589723448,0.030914258929342527,-0.006039326532518408,closed_target
33463,79.21168048059597,33573,81.58803089501386,0.03,30.0,110,81.69443985138092,78.76606589723448,0.03134334931062515,-0.005625617089018196,closed_target
